TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Target
206.84,Debit,Philadelphia,Branch,20.0,Remaja,154.0,1.0,454.66,3,1
37.4,Debit,Raleigh,ATM,20.0,Remaja,84.00000000000001,1.0,1519.51,3,2
154.21,Debit,Miami,Online,46.0,Lansia,75.0,1.0,8045.77,0,1
199.37,Debit,Chicago,Online,24.0,Remaja,79.0,1.0,1331.3,3,3
410.49,Credit,Atlanta,Branch,25.0,Remaja,119.42293906810038,1.0,1843.57,3,3
18.23,Debit,Nashville,ATM,56.0,Lansia,28.0,1.0,8422.2,2,1
398.7,Debit,Albuquerque,ATM,47.0,Dewasa,276.0,1.0,7987.740000000001,0,3
122.14,Debit,Omaha,Online,22.0,Remaja,119.42293906810038,1.0,327.68,3,1
378.2,Debit,Mesa,Branch,40.0,Lansia,167.0,1.0,7372.81,0,1
124.74,Debit,Los Angeles,ATM,49.0,Lansia,33.0,1.0,2987.97,0,0
17.1,Debit,Albuquerque,ATM,53.0,Paruh Baya,101.0,1.0,1619.54,2,3
287.05,Debit,Milwaukee,ATM,22.0,Remaja,212.0,1.0,1204.65,3,1
874.72,Debit,San Francisco,Online,28.0,Lansia,173.0,1.0,4630.58,3,2
40.12,Credit,Dallas,ATM,36.0,Dewasa,269.0,1.0,14304.38,0,3
125.00000000000001,Credit,Indianapolis,Online,49.0,Lansia,177.0,1.0,3215.76,0,0
348.44,Debit,Baltimore,Online,24.0,Remaja,147.0,1.0,1022.94,3,3
128.4,Debit,Tucson,ATM,69.0,Paruh Baya,30.999999999999996,1.0,2610.64,1,2
320.93,Debit,Atlanta,Online,55.0,Lansia,178.0,1.0,9451.66,2,3
1.41,Debit,Sacramento,ATM,53.0,Paruh Baya,278.0,1.0,1244.17,2,2
50.52,Debit,Los Angeles,Branch,54.0,Dewasa,293.0,1.0,12815.24,2,0
383.95,Credit,San Diego,Online,31.0,Lansia,143.0,1.0,9933.56,3,2
12.94,Debit,Fresno,Branch,23.0,Remaja,158.0,1.0,921.23,3,0
329.75,Debit,Sacramento,Online,56.0,Paruh Baya,211.0,1.0,6009.43,2,2
981.76,Debit,Milwaukee,Online,45.0,Dewasa,234.0,1.0,602.3599999999999,0,1
40.79,Debit,Milwaukee,ATM,18.0,Remaja,80.0,1.0,1769.33,4,1
99.25,Credit,Phoenix,Online,63.0,Paruh Baya,93.0,1.0,2570.34,2,1
150.6,Debit,Miami,ATM,69.0,Paruh Baya,59.00000000000001,1.0,3240.14,1,1
29.5,Debit,San Antonio,Online,73.0,Paruh Baya,129.0,1.0,1229.32,1,2
54.34,Debit,Albuquerque,ATM,65.0,Dewasa,45.99999999999999,1.0,8019.890000000001,1,3
18.25,Debit,Kansas City,ATM,53.0,Dewasa,18.0,1.0,14328.29,2,0
633.87,Debit,Kansas City,Online,27.0,Remaja,175.0,1.0,330.16,3,0
81.15,Debit,Miami,ATM,19.0,Remaja,114.0,1.0,1595.26,3,1
83.95,Debit,New York,Online,75.0,Paruh Baya,170.0,1.0,7413.18,1,1
410.4,Credit,Virginia Beach,ATM,61.0,Paruh Baya,78.0,1.0,2563.91,2,2
172.68,Debit,Baltimore,ATM,33.0,Dewasa,17.0,1.0,10724.95,3,3
139.88,Debit,Colorado Springs,ATM,34.0,Lansia,162.0,1.0,2969.71,0,3
165.55,Debit,Dallas,Branch,28.0,Remaja,115.0,1.0,761.7799999999999,3,3
285.69,Debit,Miami,ATM,63.0,Paruh Baya,35.0,1.0,2552.54,2,1
532.4,Debit,Jacksonville,ATM,22.0,Remaja,149.0,1.0,1033.73,3,0
293.85,Debit,Charlotte,Online,25.0,Remaja,144.0,1.0,1919.97,3,3
27.94,Debit,Atlanta,Branch,79.0,Paruh Baya,120.0,1.0,1893.4399999999998,1,3
270.36,Debit,Oklahoma City,ATM,25.0,Remaja,37.0,1.0,1783.04,3,1
506.03000000000003,Debit,Detroit,Branch,21.0,Remaja,21.000000000000004,1.0,1123.89,3,0
206.95,Debit,Seattle,Branch,22.0,Remaja,30.999999999999996,1.0,1817.65,3,2
350.96,Debit,Tucson,ATM,63.0,Paruh Baya,167.0,1.0,5463.94,2,2
261.63,Debit,Chicago,Branch,20.0,Remaja,150.0,1.0,477.03,3,3
46.12,Debit,Fresno,Branch,59.0,Dewasa,30.0,1.0,8874.01,2,0
27.25,Credit,Kansas City,Branch,63.0,Paruh Baya,91.99999999999999,1.0,5365.2,2,0
331.66,Debit,Las Vegas,ATM,76.0,Paruh Baya,145.0,1.0,7216.3,1,0
667.95,Credit,Oklahoma City,ATM,62.0,Dewasa,253.0,1.0,13558.56,2,1
49.84,Debit,Chicago,ATM,49.0,Dewasa,146.0,1.0,7872.04,0,3
556.04,Debit,Denver,ATM,72.0,Paruh Baya,26.999999999999996,1.0,5200.04,1,3
88.06,Credit,Raleigh,Online,18.0,Remaja,288.0,1.0,1779.85,4,2
745.95,Debit,Memphis,ATM,58.0,Dewasa,127.0,1.0,13264.14,2,1
67.25,Debit,Miami,Online,19.0,Remaja,157.0,1.0,467.4,3,1
93.63,Debit,New York,ATM,29.0,Lansia,141.0,1.0,9873.62,3,1
74.11,Debit,San Jose,Branch,22.0,nan,49.0,1.0,1257.9,3,2
41.13,Credit,Philadelphia,Branch,77.0,Paruh Baya,58.00000000000001,1.0,6067.54,1,1
192.02,Credit,Indianapolis,Online,79.0,Paruh Baya,154.0,1.0,5169.07,1,0
291.27,Debit,Detroit,Branch,77.0,Paruh Baya,121.0,1.0,6878.86,1,0
296.46,nan,Dallas,Branch,23.0,Remaja,136.0,1.0,558.99,3,3
341.84,Credit,El Paso,Branch,27.0,Remaja,89.0,1.0,1400.04,3,0
98.41,Debit,Sacramento,Online,27.0,Remaja,48.0,1.0,912.7099999999999,3,2
27.51,Credit,Columbus,Online,40.0,Dewasa,103.0,1.0,13645.63,0,3
12.18,Debit,New York,Branch,76.0,Paruh Baya,77.0,1.1216216216216217,4909.24,1,1
207.71,Credit,Kansas City,Online,25.0,nan,63.0,1.0,570.0999999999999,3,0
25.77,Credit,San Diego,Online,45.0,Dewasa,277.0,1.0,11749.77,0,2
127.56999999999998,Debit,Nashville,ATM,52.0,Paruh Baya,75.0,1.0,6118.2,2,1
392.05,Debit,Denver,ATM,60.0,Lansia,172.0,1.0,4383.69,2,3
521.01,Credit,Seattle,Branch,41.0,Lansia,73.0,1.0,4004.55,0,2
849.76,Debit,Seattle,ATM,25.0,Remaja,269.0,1.0,373.88,3,2
172.5,Debit,Columbus,Online,68.0,Dewasa,30.999999999999996,1.0,6851.16,1,3
265.44,Debit,San Antonio,ATM,30.0,Lansia,169.0,1.1216216216216217,9700.77,3,2
152.34,Debit,Omaha,Branch,55.0,Dewasa,115.0,1.0,6853.51,2,1
21.13,Debit,Dallas,Branch,28.0,Remaja,153.0,1.0,948.7,3,3
111.55,Debit,Denver,ATM,46.0,Dewasa,101.0,1.0,12221.17,0,3
321.82,Credit,Raleigh,Branch,32.0,Lansia,43.0,1.0,6500.5,3,2
148.77,Debit,San Jose,Branch,67.0,Paruh Baya,175.0,1.0,2138.42,1,2
14.08,Debit,nan,Branch,57.0,Paruh Baya,154.0,1.0,3908.6499999999996,2,2
566.33,Credit,Charlotte,ATM,24.0,Remaja,66.0,1.0,379.82,3,3
206.51,nan,Indianapolis,ATM,51.0,Paruh Baya,275.0,1.0,3921.74,2,0
180.94,Debit,Raleigh,Branch,75.0,Paruh Baya,57.0,1.0,7659.990000000001,1,2
77.9,Debit,Washington,Branch,21.0,Remaja,128.0,1.0,664.7199999999999,3,2
318.92,Credit,Washington,Branch,21.0,Remaja,60.00000000000001,1.0,1167.25,3,2
583.3,Credit,Nashville,Online,59.0,Lansia,142.0,1.0,5896.01,2,1
100.68,Debit,Memphis,Online,63.0,Paruh Baya,139.0,1.0,1123.75,2,1
589.64,Debit,Charlotte,Online,62.0,Paruh Baya,210.0,1.0,2039.4,2,3
225.93,Credit,Omaha,Branch,25.0,Remaja,199.0,1.0,1864.27,3,1
651.55,Debit,Phoenix,Online,72.0,Paruh Baya,82.0,1.0,2325.78,1,1
80.97,Debit,Seattle,Online,38.0,Dewasa,157.0,1.0,5926.31,0,2
191.89,Debit,San Antonio,Branch,25.0,Remaja,14.0,1.0,399.57,3,2
304.75,Credit,Austin,Branch,78.0,Paruh Baya,125.0,1.0,1916.34,1,3
201.53,Debit,Tucson,Online,68.0,Paruh Baya,287.0,1.0,2732.86,1,2
8.45,Debit,Philadelphia,ATM,22.0,Remaja,141.0,1.0,1115.3,3,1
435.98,Debit,Mesa,Branch,30.0,Lansia,105.0,1.0,7334.08,3,1
743.24,Credit,Indianapolis,Online,19.0,Remaja,109.0,1.0,1024.19,3,0
16.27,Debit,Atlanta,ATM,57.0,Dewasa,44.0,1.0,10971.32,2,3
290.86,Debit,Louisville,Online,45.0,Dewasa,36.0,1.0,14631.88,0,0
85.73,Debit,Virginia Beach,ATM,41.0,Dewasa,266.0,1.0,14928.35,0,2
555.71,Credit,Boston,Branch,22.0,Remaja,73.0,1.0,830.3699999999999,3,3
40.03,Debit,Omaha,Branch,23.0,Remaja,200.00000000000003,1.0,6408.8,3,1
73.01,Credit,Milwaukee,Online,25.0,Remaja,61.99999999999999,1.0,1997.3299999999997,3,1
346.12,Debit,San Francisco,Branch,44.0,Dewasa,12.0,1.0,13084.27,0,2
252.92999999999998,Debit,Portland,ATM,75.0,Paruh Baya,222.0,1.0,2760.37,1,1
1011.22,Debit,Tucson,Branch,61.0,Paruh Baya,129.0,1.1216216216216217,5838.91,2,2
58.7,Debit,New York,nan,67.0,Dewasa,141.0,1.0,8937.35,1,1
7.5600000000000005,Debit,Milwaukee,ATM,40.0,Dewasa,145.0,1.0,8528.72,0,1
540.4,Debit,Houston,Branch,45.0,Dewasa,272.0,1.0,425.77,0,0
264.14,Debit,Baltimore,ATM,64.0,Dewasa,125.0,1.0,8459.26,2,3
248.15000000000003,Debit,Milwaukee,ATM,75.0,Paruh Baya,202.0,1.0,2649.23,1,1
24.34,Debit,Raleigh,Branch,54.0,Lansia,110.0,1.0,6659.12,2,2
428.61,Debit,Fort Worth,ATM,66.0,Dewasa,61.99999999999999,1.0,11937.04,1,0
117.66,Credit,Memphis,Branch,39.0,Dewasa,126.0,1.0,6794.17,0,1
165.8,Debit,Nashville,Online,60.0,Lansia,287.0,1.0,2064.76,2,1
289.18,Debit,Baltimore,ATM,65.0,Paruh Baya,64.0,1.0,3139.75,1,3
125.38999999999999,Debit,Los Angeles,ATM,21.0,Remaja,140.0,1.0,202.69,3,0
305.18,Debit,Chicago,Online,58.0,Paruh Baya,215.99999999999997,1.0,4474.2,2,3
506.90000000000003,Credit,Houston,Branch,64.0,Dewasa,56.0,1.0,11471.87,2,0
504.11999999999995,Credit,Baltimore,Branch,25.0,Remaja,101.0,1.0,1107.28,3,3
42.09,Debit,Denver,Branch,29.0,Lansia,118.0,1.0,5526.28,3,3
607.28,Debit,Baltimore,ATM,32.0,Dewasa,84.00000000000001,1.0,9679.68,3,3
91.9,Debit,Chicago,Online,77.0,Paruh Baya,125.0,1.0,1033.94,1,3
303.43,Debit,Virginia Beach,Branch,22.0,Remaja,30.0,1.0,1833.24,3,2
668.78,Debit,Mesa,ATM,20.0,Remaja,141.0,1.0,983.6799999999998,3,1
270.54,Credit,Sacramento,ATM,20.0,Remaja,139.0,1.0,269.78,3,2
247.93,Debit,Indianapolis,Branch,37.0,Lansia,79.0,1.0,9801.48,0,0
34.67,Debit,Chicago,Online,19.0,Remaja,71.0,1.0,888.6,3,3
326.03,Credit,New York,Online,18.0,Remaja,137.0,1.0,290.24,4,1
148.26,Debit,Omaha,ATM,25.0,Remaja,57.0,1.0,958.7,3,1
1086.6,Debit,San Diego,Online,19.0,Remaja,37.99999999999999,1.0,1605.67,3,2
373.99,Debit,Sacramento,ATM,60.0,Dewasa,140.0,1.0,8590.5,2,2
254.33999999999997,Debit,El Paso,Online,49.0,Lansia,119.42293906810038,1.0,5461.08,0,0
819.48,Debit,Virginia Beach,ATM,25.0,Remaja,26.0,1.0,1804.5,3,2
14.0,Debit,San Antonio,ATM,49.0,Lansia,173.0,1.0,7975.179999999999,0,2
57.16,Debit,Columbus,ATM,40.0,Lansia,74.0,1.0,222.22,0,3
282.26,Debit,Memphis,Online,37.0,Lansia,278.0,1.0,6857.2,0,1
46.96,Debit,Las Vegas,Online,46.0,Lansia,119.42293906810038,1.0,2028.92,0,0
473.2,Debit,Houston,Online,34.0,Dewasa,173.0,1.0,248.52,0,0
192.97,Debit,Sacramento,ATM,59.0,Paruh Baya,140.0,1.0,3019.04,2,2
168.99,Debit,Baltimore,ATM,18.0,Remaja,203.0,1.0,1523.57,4,3
1.8200000000000003,Debit,San Francisco,Online,80.0,Paruh Baya,60.00000000000001,1.0,5571.39,1,2
40.9,Debit,Charlotte,ATM,55.0,Dewasa,37.0,1.0,1514.34,2,3
78.91,Debit,Sacramento,Online,61.0,Dewasa,157.0,1.0,1817.43,2,2
169.97,Credit,San Diego,ATM,22.0,Remaja,12.0,1.0,6269.12,3,2
486.61,Credit,Sacramento,ATM,48.0,Lansia,130.0,1.0,2006.69,0,2
148.13,Debit,Phoenix,Branch,58.0,Paruh Baya,56.0,1.0,2189.38,2,1
164.52,Debit,Dallas,ATM,61.0,Dewasa,162.0,1.0,11036.74,2,3
720.89,Debit,Indianapolis,ATM,27.0,Remaja,120.0,1.0,447.06,3,0
268.7,Debit,Milwaukee,ATM,53.0,Paruh Baya,63.0,1.0,2104.74,2,1
637.34,Debit,Indianapolis,ATM,51.0,Paruh Baya,278.0,1.0,5183.5,2,0
216.76,Credit,Omaha,Online,47.0,Lansia,138.0,1.0,643.6399999999999,0,1
418.02,Debit,Los Angeles,ATM,46.0,Dewasa,110.0,1.0,11011.86,0,0
292.03,Credit,Memphis,ATM,46.0,Lansia,154.0,1.0,951.3300000000002,0,1
251.4,Debit,Tucson,ATM,57.0,Paruh Baya,178.0,1.0,2561.67,2,2
184.56,Debit,Virginia Beach,Online,21.0,Remaja,93.0,1.0,1549.27,3,2
33.76,Debit,Seattle,Online,26.0,Lansia,227.0,1.0,3253.51,3,2
253.46000000000004,Debit,Memphis,ATM,45.0,Lansia,60.00000000000001,1.0,5113.438123505977,0,1
138.68,Credit,Colorado Springs,Branch,22.0,Remaja,44.0,1.0,206.2,3,3
42.56,Debit,Fresno,Online,18.0,Remaja,146.0,1.0,4361.44,4,0
680.76,Debit,nan,Branch,21.0,Remaja,165.0,1.0,572.97,3,2
53.83,Debit,Baltimore,Branch,70.0,Paruh Baya,131.0,1.0,4580.59,1,3
11.09,Debit,Charlotte,Branch,51.0,Lansia,95.0,1.0,2990.05,2,3
37.81,Debit,nan,Branch,63.0,Paruh Baya,195.0,1.0,5208.98,2,2
449.18,Debit,Denver,Online,67.0,Paruh Baya,50.00000000000001,1.0,1025.99,1,3
1135.8,Debit,San Diego,ATM,30.0,Dewasa,250.0,1.0,13534.3,3,2
297.6,Debit,Milwaukee,Online,39.0,Dewasa,162.0,1.0,1461.17,0,1
683.75,Debit,Las Vegas,Branch,32.0,Dewasa,106.0,1.0,6333.72,3,0
21.4,Credit,nan,Online,48.0,Lansia,129.0,1.0,8551.6,0,2
315.94,Debit,Omaha,ATM,78.0,Paruh Baya,93.0,1.0,4273.99,1,1
223.76,Credit,Boston,Branch,74.0,Paruh Baya,110.0,1.0,4102.23,1,3
216.03,Debit,Boston,ATM,42.0,Dewasa,300.0,1.0,10462.77,0,3
17.42,Debit,Dallas,ATM,74.0,Paruh Baya,150.0,1.0,6851.31,1,3
491.91,Debit,Milwaukee,Online,78.0,Paruh Baya,155.0,1.0,2421.94,1,1
350.11,Credit,Raleigh,Online,74.0,Paruh Baya,178.0,1.0,4639.04,1,2
218.07,Debit,Austin,Branch,23.0,Remaja,243.0,1.0,443.62,3,3
291.09,Debit,El Paso,Branch,48.0,Lansia,119.42293906810038,1.0,6312.79,0,0
422.14,Credit,Albuquerque,Branch,26.0,Remaja,109.0,1.0,1436.32,3,3
613.21,Debit,Tucson,ATM,61.0,Paruh Baya,157.0,1.0,3279.12,2,2
73.83,Debit,Las Vegas,Online,69.0,Dewasa,69.00000000000001,1.0,6020.29,1,0
67.33,Debit,Detroit,Online,59.0,Lansia,36.0,1.0,5925.98,2,0
26.92,Debit,Indianapolis,ATM,62.0,Paruh Baya,43.0,1.0,1674.94,2,0
18.3,Debit,Mesa,Online,48.0,Lansia,155.0,1.0,3733.5200000000004,0,1
317.94,Debit,Los Angeles,ATM,54.0,Lansia,123.99999999999999,1.0,2996.51,2,0
179.38,Debit,Mesa,Online,40.0,Dewasa,173.0,1.0,11666.18,0,1
918.95,Debit,nan,Online,68.0,Dewasa,139.0,1.0,7006.46,1,2
13.92,Debit,Los Angeles,ATM,37.0,Lansia,209.0,1.0,2735.84,0,0
365.43,Debit,Portland,ATM,25.0,Remaja,176.0,1.0,1073.51,3,1
263.59,Debit,Dallas,Branch,71.0,Paruh Baya,16.0,1.0,6996.35,1,3
54.8,Debit,Albuquerque,Branch,34.0,Lansia,140.0,1.0,4943.49,0,3
141.49,nan,Baltimore,Online,24.0,Remaja,75.0,1.0,1665.58,3,3
31.389999999999997,Debit,Tucson,ATM,20.0,Remaja,15.0,1.0,998.4900000000001,3,2
93.82,Debit,nan,Online,39.0,Lansia,176.0,1.0,8422.06,0,2
5.71,Debit,Tucson,Branch,21.0,Remaja,106.0,1.0,1285.42,3,2
178.39,Debit,Tucson,Online,34.0,Lansia,98.0,1.0,8469.43,0,2
126.91,Debit,nan,ATM,22.0,Remaja,42.00000000000001,1.0,692.6899999999999,3,2
36.09,Debit,Columbus,Branch,53.0,Dewasa,167.0,1.0,12319.26,2,3
91.77,Debit,Omaha,Branch,51.0,Dewasa,174.0,1.0,9240.73,2,1
198.92,Debit,nan,Online,36.0,Lansia,100.00000000000001,1.0,2854.66,0,2
137.81,Debit,Detroit,Branch,58.0,Lansia,44.0,1.0,2631.47,2,0
136.88,Credit,Memphis,Branch,24.0,Remaja,71.0,1.0,7465.950000000001,3,1
133.07,Debit,Sacramento,Branch,21.0,Remaja,155.0,1.0,1670.99,3,2
1.14,Debit,Indianapolis,Branch,43.0,Dewasa,137.0,1.0,13913.92,0,0
256.34,Debit,Kansas City,Branch,69.0,Paruh Baya,99.0,1.0,7471.630000000001,1,0
56.11,Debit,Boston,Branch,36.0,Dewasa,109.0,1.0,11123.65,0,3
118.1,Debit,Fort Worth,ATM,50.0,Lansia,50.00000000000001,1.0,7976.6,2,0
137.86,Credit,Sacramento,Online,66.0,Dewasa,120.0,1.0,8046.939999999999,1,2
813.78,Credit,Atlanta,ATM,54.0,Dewasa,55.0,1.0,14935.500000000002,2,3
237.97,Debit,Columbus,ATM,69.0,Dewasa,69.00000000000001,1.0,13486.15,1,3
684.96,Debit,Mesa,ATM,21.0,Remaja,30.999999999999996,1.0,526.67,3,1
878.63,Debit,Columbus,ATM,60.0,Lansia,139.0,1.0,4954.37,2,3
276.56,Debit,Austin,Branch,68.0,Dewasa,15.0,1.0,8942.58,1,3
8.75,Debit,Louisville,ATM,79.0,Paruh Baya,199.0,1.0,4044.6199999999994,1,0
637.48,Debit,Colorado Springs,Online,65.0,Paruh Baya,207.0,1.0,4148.85,1,3
103.15,Debit,San Diego,Branch,51.0,Dewasa,179.0,1.0,11388.15,2,2
505.59999999999997,Debit,Denver,Branch,52.0,Paruh Baya,183.0,1.0,5347.57,2,3
371.86,Debit,Miami,ATM,46.0,Dewasa,91.0,1.0,1329.45,0,1
14.26,Debit,Virginia Beach,Branch,50.0,Lansia,37.0,1.0,2475.65,2,2
13.16,Debit,Mesa,Branch,43.0,Lansia,98.0,1.0,1019.46,0,1
167.92,Debit,Memphis,ATM,40.0,Dewasa,136.0,2.0,14321.73,0,1
73.01,Debit,Houston,ATM,56.0,Paruh Baya,101.0,1.0,2833.12,2,0
201.5,Credit,Dallas,Online,61.0,Dewasa,196.0,1.0,12148.32,2,3
150.3,Debit,Las Vegas,Online,41.0,Dewasa,204.0,1.0,14371.08,0,0
23.7,Debit,San Francisco,ATM,46.0,Dewasa,32.0,1.0,7947.439999999999,0,2
49.59,Debit,Boston,Branch,48.0,Lansia,147.0,1.0,6037.03,0,3
720.13,Credit,Omaha,ATM,22.0,Remaja,96.0,1.0,387.02,3,1
134.92,Debit,Los Angeles,Online,19.0,Remaja,101.0,1.0,1081.97,3,0
116.97,Debit,Oklahoma City,ATM,18.0,Remaja,299.0,1.0,729.7,4,1
88.29,Credit,Houston,Online,50.0,Lansia,287.0,1.0,5245.93,2,0
5.81,Debit,Houston,ATM,25.0,Remaja,222.0,1.0,1290.95,3,0
103.48,Debit,Baltimore,ATM,32.0,Lansia,33.0,1.0,6494.25,3,3
156.74,Debit,Oklahoma City,ATM,70.0,Paruh Baya,136.0,1.0,4004.35,1,1
505.14,Debit,Portland,ATM,68.0,Paruh Baya,179.0,1.0,2525.47,1,1
31.060000000000002,Debit,Kansas City,ATM,46.0,Dewasa,61.00000000000001,1.0,11014.25,0,0
7.610000000000001,Debit,Atlanta,ATM,50.0,Dewasa,163.0,1.0,6275.0,2,3
276.16,Credit,Portland,ATM,53.0,Paruh Baya,71.0,1.0,1733.34,2,1
145.77,Debit,Memphis,ATM,68.0,Paruh Baya,237.0,1.0,5294.98,1,1
369.44,Debit,Detroit,Online,34.0,Lansia,18.999999999999996,1.0,5018.67,0,0
558.86,Debit,Austin,ATM,60.0,Dewasa,95.0,1.0,9844.32,2,3
429.15,Debit,Las Vegas,Branch,26.0,Remaja,218.0,1.0,712.1299999999999,3,0
36.74,Debit,Tucson,Branch,33.0,Dewasa,133.0,1.0,6217.58,3,2
79.14,Credit,Portland,Online,57.0,Paruh Baya,22.0,1.0,2229.56,2,1
132.48,Debit,Charlotte,Branch,36.0,Lansia,101.0,1.0,9313.05,0,3
203.76,Debit,Colorado Springs,Branch,55.0,Paruh Baya,37.0,1.0,6747.16,2,3
750.95,Debit,Chicago,Branch,78.0,Paruh Baya,26.999999999999996,1.0,5134.37,1,3
0.84,Debit,Austin,ATM,52.0,Lansia,30.999999999999996,1.0,2207.54,2,3
257.18,Debit,Los Angeles,Online,67.0,Dewasa,28.0,1.0,13336.15,1,0
767.66,Debit,San Jose,ATM,63.0,Dewasa,155.0,1.0,1801.69,2,2
182.29,Debit,San Diego,Online,54.0,Dewasa,123.0,1.0,522.39,2,2
184.51,Credit,Portland,Online,54.0,Dewasa,118.0,1.0,9381.64,2,1
144.1,Debit,Chicago,Branch,57.0,Dewasa,30.0,1.0,11523.64,2,3
72.5,Debit,Fort Worth,ATM,40.0,Dewasa,30.0,1.0,12723.62,0,0
22.15,Debit,Denver,Branch,44.0,Dewasa,73.0,1.0,7451.83,0,3
777.92,Debit,Austin,Branch,62.0,Dewasa,97.0,1.0,7061.58,2,3
790.07,Debit,Miami,Online,28.0,Remaja,197.0,1.0,985.7700000000001,3,1
406.33,Credit,Miami,Branch,59.0,Lansia,103.0,1.0,4298.34,2,1
767.41,Debit,Fort Worth,ATM,56.0,Dewasa,26.999999999999996,1.0,12799.34,2,0
4.58,Credit,Atlanta,Online,21.0,Remaja,135.0,1.0,811.2399999999999,3,3
297.65646754281164,Credit,Atlanta,Branch,53.0,Dewasa,88.0,1.0,13273.08,2,3
49.67,Debit,Atlanta,Online,21.0,Remaja,146.0,1.0,842.94,3,3
77.83,Credit,Kansas City,Branch,49.0,Lansia,146.0,1.0,2471.53,0,0
702.87,Debit,Washington,ATM,19.0,Remaja,183.99999999999997,1.0,1237.5,3,2
133.56,Debit,nan,Online,25.0,Remaja,177.0,1.0,783.8299999999999,3,2
868.05,Credit,San Diego,Online,49.0,Lansia,119.0,1.0,3931.03,0,2
52.87,Debit,Indianapolis,Branch,24.0,Remaja,70.0,1.0,960.96,3,0
179.0,Debit,Houston,ATM,78.0,Paruh Baya,121.0,1.0,7310.88,1,0
1168.26,Credit,Philadelphia,Online,73.0,Paruh Baya,37.0,1.0,1385.74,1,1
384.11,Debit,Fort Worth,ATM,58.0,Paruh Baya,12.0,1.0,7902.5199999999995,2,0
227.61,Debit,Houston,Online,71.0,Paruh Baya,61.00000000000001,1.0,4405.28,1,0
40.83,Debit,Indianapolis,ATM,48.0,Lansia,24.0,1.0,3944.12,0,0
19.76,Debit,Nashville,ATM,20.0,Remaja,240.0,1.0,1523.04,3,1
484.24,Debit,Raleigh,Branch,67.0,Dewasa,77.0,1.0,8042.299999999999,1,2
297.65646754281164,Debit,Houston,Online,33.0,Dewasa,110.0,1.0,5531.93,3,0
301.47,Debit,Colorado Springs,Branch,21.0,Remaja,291.0,1.0,560.73,3,3
199.09,Debit,Detroit,Online,70.0,Dewasa,89.0,1.0,1658.52,1,0
38.95,Debit,Los Angeles,Online,27.0,Lansia,50.00000000000001,1.0,731.52,3,0
515.94,Debit,San Francisco,ATM,29.0,Lansia,37.0,1.0,1389.89,3,2
41.93,Debit,Fresno,ATM,48.0,Lansia,136.0,1.0,5081.26,0,0
137.84,Debit,Omaha,ATM,27.0,Remaja,119.42293906810038,1.0,1000.3500000000001,3,1
95.35,Debit,Chicago,Online,21.0,Remaja,131.0,1.0,1639.9,3,3
93.14,Debit,Memphis,Online,67.0,Paruh Baya,151.0,1.0,5473.82,1,1
79.33,Credit,Las Vegas,Online,51.0,Dewasa,109.0,1.0,14798.1,2,0
76.89,Debit,Chicago,ATM,55.0,Dewasa,132.0,1.0,5113.438123505977,2,3
233.71,Debit,Jacksonville,Online,19.0,Remaja,297.0,1.0,1231.98,3,0
14.92,Debit,Las Vegas,Branch,26.0,Lansia,120.0,1.0,6611.26,3,0
242.17,Debit,Jacksonville,ATM,60.0,Dewasa,147.0,1.0,883.7199999999999,2,0
122.98,Debit,Jacksonville,Online,79.0,Paruh Baya,228.0,1.0,5055.99,1,0
129.35,Debit,Las Vegas,ATM,52.0,Lansia,130.0,1.0,7166.88,2,0
138.33,Debit,Dallas,Online,21.0,Remaja,69.00000000000001,1.0,232.56,3,3
39.31,Debit,Portland,Online,25.0,Remaja,178.0,1.0,1236.38,3,1
91.85,Debit,Seattle,Online,21.0,Remaja,148.0,1.0,802.09,3,2
277.7,Debit,Nashville,Branch,58.0,Lansia,107.0,1.0,1423.2,2,1
114.03,Debit,Portland,ATM,51.0,Dewasa,172.0,1.0,13388.56,2,1
302.63,Credit,San Jose,Branch,27.0,Lansia,10.0,1.0,2801.28,3,2
31.19,Debit,Charlotte,ATM,52.0,Lansia,74.0,1.0,5545.96,2,3
112.91,Credit,Tucson,Online,27.0,Lansia,135.0,1.0,4764.48,3,2
742.26,Debit,San Diego,Online,27.0,Lansia,36.0,1.0,7868.189999999999,3,2
256.8,Debit,Charlotte,ATM,26.0,Remaja,80.0,1.0,1128.38,3,3
378.68,Debit,Fort Worth,ATM,60.0,Dewasa,239.0,1.0,7627.04,2,0
571.93,Debit,Washington,Online,52.0,Paruh Baya,119.0,1.0,4026.0300000000007,2,2
26.31,Credit,Austin,Online,77.0,Paruh Baya,163.0,1.0,7095.76,1,3
205.58,Debit,Portland,Online,20.0,Remaja,119.42293906810038,1.0,1501.95,3,1
533.61,Debit,Mesa,Online,48.0,Lansia,115.0,1.0,3656.93,0,1
428.62,Debit,Raleigh,Branch,55.0,Paruh Baya,72.0,1.0,3473.24,2,2
361.22,Debit,Raleigh,ATM,64.0,Paruh Baya,167.0,1.0,7061.73,2,2
837.29,Debit,Phoenix,Branch,25.0,Remaja,215.99999999999997,1.0,6012.67,3,1
117.25,Credit,Atlanta,Online,31.0,Dewasa,73.0,1.0,13694.68,3,3
135.27,Debit,Atlanta,ATM,48.0,Dewasa,131.0,1.0,9410.51,0,3
